Book Id	Title	Sort Character	Primary Author	Primary Author Role	Secondary Author	Secondary Author Roles	Publication	Date	Review	Rating	Comment	Private Comment	Summary	Physical Description	Weight	Height	Thickness	Length	Dimensions	Page Count	LCCN	Acquired	Date Started	Date Read	BCID	Tags	Collections	Languages	Original Languages	LC Classification	ISBN	ISBNs	Subjects	Dewey Decimal	Dewey Wording	Copies	Source	Entry Date	OCLC	Work id
5015873	L'idiot.1.	1	Dostoïevski, Fédor				Le Livre de Poche (1996), Poche	1996		4			L'idiot.1. par Fédor Dostoïevski (1996)														Your library	French	French	PZ3.D742 I49 PG3326	[2253018422]	2253018422, 9782253018421	Historical Fiction|Historical fiction|Russia > Fiction|historical fiction	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-07-25]		3666078
5015877	L'Infini pouvoir de guérison de l'esprit selon le bouddhisme tibétain	1	Thondup, Tulku				Courrier du Livre (2001), Edition: Nouvelle, Broché	2001		4			L'Infini pouvoir de guérison de l'esprit selon le bouddhisme tibétain par Tulku Thondup (2001)	284 p.; 9.45 inches	0.88 livres (poids)	9.45 pouces	0.94 pouces	6.3 pouces	9.45 x 6.3 x 0.94 inches	284							Your library	French	French	BQ5612.T48	[2702903606]	2702903606, 9782702903605	Healing > Buddhism|Healing > Religious aspects > Buddhism|Meditation > Buddhism|Mind and body	615	Drugs; Pharmacy   > Medicine > Technology	1	Amazon.fr	[2006-07-25]		1685652
5015880	Le Livre des sagesses : L'Aventure spirituelle de l'humanité	1	Lenoir, Frédéric				Bayard (2002), Broché	2002		4			Le Livre des sagesses : L'Aventure spirituelle de l'humanité par Frédéric Lenoir (2002)	1200 p.; 8.03 inches	5.64 livres (poids)	8.03 pouces	3.31 pouces	8.03 pouces	8.03 x 8.03 x 3.31 inches	1200							Your library	French	French		[222747131X]	222747131X, 9782227471313		291.4	Comparative Religion; Mythology  > Other religions > Religion  > Religious experience, life, practice	1	Amazon.fr	[2006-07-25]		1282025
5015910	L'oeuvre graphique	1	Escher, M. C. (Maurits Cornelis)				Taschen (1990), Broché	1990		4			L'oeuvre graphique par M. C. (Maurits Cornelis) Escher (1990)							76							Your library	French	German	NE670.E75A43	[3894501235]	3894501235, 9783894501235	Escher, M. C. (Maurits Cornelis), 1898-1972|Escher, M. C. (Maurits Cornelis), 1898-1972 > Catalogs|Escher, M. C. (Maurits Cornelis), 1898-1972 > Themes, motives|Prints > 20th century > Netherlands|Prints > Netherlands|Prints, Dutch	709	Arts And Leisure > General Art > History of Art	1	Amazon.fr	[2006-07-25]		12550
5015911	L'Ombilic des Limbes	1	Artaud, Antonin				Editions Flammarion (1968), Poche	1968		4			L'Ombilic des Limbes par Antonin Artaud (1968)	254 p.; 6.69 inches	0.49 livres (poids)	6.69 pouces	0.55 pouces	4.25 pouces	6.69 x 4.25 x 0.55 inches	254							Your library	French	French	PQ2601.R677A6	[2070300196]	2070300196, 9782070300198		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.fr	[2006-07-25]		1065730
5015915	L'univers inconnu du tarot	1	Grand, Robert				Editions du Rocher (1979), Relié	1979		1			L'univers inconnu du tarot par Robert Grand (1979)							480							Your library	French	French		[2268000273]	2268000273, 9782268000275				1	Amazon.fr	[2006-07-25]		1282032
5015918	L'univers surrealiste	1	J, Pierre				Somogy (2003), Relié	2003		4			L'univers surrealiste par Pierre J (2003)	351 p.; 11.42 inches	3.78 livres (poids)	11.42 pouces	1.18 pouces	9.45 pouces	11.42 x 9.45 x 1.18 inches	351							Your library	French	French		[285056172X]	285056172X, 9782850561726				1	Amazon.fr	[2006-07-25]		1282033
5015921	Le Maître ou le tournoi de go	1	Kawabata, Yasunari				LGF - Livre de Poche (1988), Poche	1988		4			Le Maître ou le tournoi de go par Yasunari Kawabata (1988)	144 p.; 7.8 inches	0.24 livres (poids)	7.8 pouces	0.31 pouces	5.04 pouces	7.8 x 5.04 x 0.31 inches	144							Your library	French	French	PL832.A9M413	[0140181172]	0140181172, 9780140181173	Games > Japan > Fiction|Japan > Fiction|Japan > Social life and customs > Fiction	895.634	East Asian literature > Japanese fiction > Japanese literature > Literature > Literature of other languages 	1	Amazon.fr	[2006-07-25]		70773
5015924	La Maison des feuilles	1	Danielewski, Mark Z.				Denoël (2002), Broché	2002		4			La Maison des feuilles par Mark Z. Danielewski (2002)	709 p.; 8.82 inches	2.2 livres (poids)	8.82 pouces	1.26 pouces	6.85 pouces	8.82 x 6.85 x 1.26 inches	709							Your library	French	French	PS3554.A5596H68	[2207252000]	2207252000, 9782207252000	Experimental fiction|Horror Tales|Horror fiction|Horror tales|horror tales	813.54	20th Century > American Fiction > American literature > Later 20th Century 1945- > Literature	1	Amazon.fr	[2006-07-25]		1488
5015927	Mémoires d'outre-tombe, tome 1	1	Chateaubriand, François-René de				LGF - Livre de Poche (1984), Poche	1984		4			Mémoires d'outre-tombe, tome 1 par François-René de Chateaubriand (1984)	731 p.; 6.4 inches	0.75 livres (poids)	6.4 pouces	1.3 pouces	4.3 pouces	6.4 x 4.3 x 1.3 inches	731							Your library	French	French	DC255.C4 A3	[2253012556]	2253012556, 9782253012559		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.fr	[2006-07-25]		1222422
5015929	Man Ray	1					Editions Cercle d'Art (1997), Relié	1997		4			Man Ray (1997)	63 p.; 12.13 inches	1.76 livres (poids)	12.13 pouces	0.55 pouces	9.61 pouces	12.13 x 9.61 x 0.55 inches	63							Your library	French			[2702204937]	2702204937, 9782702204931				1	Amazon.fr	[2006-07-25]		14032430
5015933	Mao II	1	DeLillo, Don				Actes Sud (1993), Broché	1993		4			Mao II par Don DeLillo (1993)	279 p.; 8.27 inches	0.71 livres (poids)	8.27 pouces	0.87 pouces	4.57 pouces	8.27 x 4.57 x 0.87 inches	279							Your library	French	German	PS3554.E4425M36	[2868698239]	2868698239, 9782868698230	Authors > Fiction	813.54	20th Century > American Fiction > American literature > Later 20th Century 1945- > Literature	1	Amazon.fr	[2006-07-25]		968548
5015935	Marches Et Reves	1	Lanzmann				Livre de Poche (1996), Poche	1996		4			Marches Et Reves par Lanzmann (1996)														Your library	French			[2253052388]	2253052388, 9782253052388				1	Amazon.fr	[2006-07-25]		13183480
5015938	La Métamorphose	1	Kafka, Franz				LGF - Livre de Poche (1989), Poche	1989		4			La Métamorphose par Franz Kafka (1989)	193 p.; 6.69 inches	0.13 livres (poids)	6.69 pouces	0.63 pouces	4.33 pouces	6.69 x 4.33 x 0.63 inches	193							Your library	French	German	PT2621.A26	[2070383598]	2070383598, 9782070383597	German language > Readers|Kafka, Franz, 1883-1924 > Criticism and interpretation|Kafka, Franz, 1883-1924. Verwandlung	833.912	20th century, 1901- > Early 20th Century 1901- > German fiction > German fiction--1900-1945 > German literature > Literature	1	Amazon.fr	[2006-07-25]		5473
5015941	Métamorphoses de l'âme et ses symboles	1	Jung, C. G. (Carl Gustav)				LGF - Livre de Poche (1996), Poche	1996		4			Métamorphoses de l'âme et ses symboles par C. G. (Carl Gustav) Jung (1996)	770 p.; 7.05 inches	0.93 livres (poids)	7.05 pouces	1.22 pouces	4.33 pouces	7.05 x 4.33 x 1.22 inches	770							Your library	French	French		[2253904384]	2253904384, 9782253904380		150.19	Philosophy and Psychology > Philosophy and theory; systems, viewpoints > Psychology > Psychology > Systems, schools, viewpoints	1	Amazon.fr	[2006-07-25]		258223
5015944	Melmoth	1	Maturin/Bretonhadour				Phébus (1998), Poche	1998		4			Melmoth par Maturin/Bretonhadour (1998)	624 p.; 7.09 inches	1.15 livres (poids)	7.09 pouces	1.34 pouces	4.8 pouces	7.09 x 4.8 x 1.34 inches	624							Your library	French	German	PR4987.M7M42	[2859405534]	2859405534, 9782859405533	Gothic fiction|Gothic novels|Horror fiction|Horror plays|Immortalism > Drama|Immortalism > Fiction|Occult fiction|occult fiction	823.7	Early 19th century 1800-37 > English fiction > English literature > Literature	1	Amazon.fr	[2006-07-25]		57881
5015947	Mina tannenbaum	1	Dugowson-M				Le Livre de Poche (1995), Poche	1995		4			Mina tannenbaum par Dugowson-M (1995)							121							Your library	French	French		[2253135682]	2253135682, 9782253135685				1	Amazon.fr	[2006-07-25]		1282038
5015950	Le Moine Et Le Philosophe	1	Revel, Jean-François				Pocket (1999), Broché	1999		4			Le Moine Et Le Philosophe by Revel (1999)	416 p.; 6.93 inches	0.31 livres (poids)	6.93 pouces	0.79 pouces	3.94 pouces	6.93 x 3.94 x 0.79 inches	416							Your library	French	French	BQ4165.R4813	[2266079905]	2266079905, 9782266079907	Buddhism > Doctrines	128	Epistemology > Philosophy and Psychology > The Human Condition	1	Amazon.fr	[2006-07-25]		6134
5015952	La Montagne magique	1	Mann, Thomas				LGF - Livre de Poche (1991), Poche	1991		4			La Montagne magique par Thomas Mann (1991)	818 p.; 7.01 inches	0.79 livres (poids)	7.01 pouces	1.06 pouces	4.33 pouces	7.01 x 4.33 x 1.06 inches	818							Your library	French	German	PT2625.A44Z2313	[2253057525]	2253057525, 9782253057529	Bildungsromane|German fiction > 20th century > Translations into English|Germany > Fiction|Sanatoriums > Fiction	833.912	20th century, 1901- > Early 20th Century 1901- > German fiction > German fiction--1900-1945 > German literature > Literature	1	Amazon.fr	[2006-07-25]		4108376
5015956	Les Annales du Disque-Monde, Tome 4 : Mortimer	1	Pratchett, Terry				Pocket (1998), Broché	1998		4			Les Annales du Disque-Monde, Tome 4 : Mortimer par Terry Pratchett (1998)	235 p.; 6.93 inches	0.13 livres (poids)	6.93 pouces	0.55 pouces	4.25 pouces	6.93 x 4.25 x 0.55 inches	235							Your library	French	Spanish	PR6066.R34 M67	[2266080687]	2266080687, 9782266080682	Death (Fictitious character : Pratchett) > Fiction|Discworld (Imaginary place) > Fiction|Fantasy fiction|Science Fiction|Science fiction|fantasy fiction|science fiction	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-07-25]		1044995
5015957	Mu, le maître et les magiciennes	1	Jodorowsky, Alexandro				Albin Michel (2005), Broché	2005		4			Mu, le maître et les magiciennes par Alexandro Jodorowsky (2005)	304 p.; 8.82 inches	1.06 livres (poids)	8.82 pouces	1.02 pouces	5.51 pouces	8.82 x 5.51 x 1.02 inches	304							Your library	French	French		[2226149007]	2226149007, 9782226149008				1	Amazon.fr	[2006-07-25]		1282041
5015960	My Secret Life	1	Walter				Wordsworth Edition (1995), Edition: New Ed, Broché	1995		4			My Secret Life par Walter (1995)	432 p.; 8 inches	0.1 livres (poids)	8 pouces	1 pouce	5.6 pouces	8 x 5.6 x 1 inches	432							Your library	French	French	HQ471.M9	[1853266027]	1853266027, 9781853266027	Erotic literature|Pornography|Sex addicts > Biography	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-07-25]		1006816
5015962	My Secret Life	1	Walter				Wordsworth Edition (1995), Edition: New Ed, Broché	1995		4			My Secret Life par Walter (1995)	432 p.; 7.72 inches	0.62 livres	7.72 pouces	1.02 pouces	4.88 pouces	7.72 x 4.88 x 1.02  inches	432							Your library	French	French	HQ471.M9	[1853266035]	1853266035, 9781853266034	Erotic literature|Pornography|Sex addicts > Biography	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-07-25]		1006816
5495962	Néfertiti dans un champ de canne à sucre	1	Jaenada, Philippe				Pocket (2000), Broché	2000		4			Néfertiti dans un champ de canne à sucre par Philippe Jaenada (2000)	282 p.; 6.69 inches	0.35 livres (poids)	6.69 pouces	0.55 pouces	4.25 pouces	6.69 x 4.25 x 0.55 inches	282							Your library	French	French		[2266102028]	2266102028, 9782266102025		843.914	Early 20th Century 1901- > French fiction > French literature > Literature	1	Amazon.fr	[2006-08-09]		1071257
5495964	Le Neveu de Rameau, et autres dialogues philosophiques	1	Diderot, Denis				Gallimard (2000), Poche	2000		4			Le Neveu de Rameau, et autres dialogues philosophiques par Denis Diderot (2000)	438 p.; 6.69 inches	0.79 livres (poids)	6.69 pouces	0.79 pouces	4.25 pouces	6.69 x 4.25 x 0.79 inches	438							Your library	French	French	PQ1979	[2070367614]	2070367614, 9782070367610		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.fr	[2006-08-09]		11242715
5495967	Notions de philosophie	1	Kambouchner, Denis				Gallimard (1995), Poche	1995		4			Notions de philosophie par Denis Kambouchner (1995)	736 p.; 6.69 inches	0.79 livres (poids)	6.69 pouces	1.34 pouces	4.33 pouces	6.69 x 4.33 x 1.34 inches	736							Your library	French	French		[2070329046]	2070329046, 9782070329045		102	Miscellany of philosophy > Philosophy > Philosophy and Psychology	1	Amazon.fr	[2006-08-09]		1370343
5495968	Notions de philosophie	1	Kambouchner, Denis				Gallimard (1995), Poche	1995		4			Notions de philosophie par Denis Kambouchner (1995)	6.77 inches	0.79 livres (poids)	6.77 pouces	1.34 pouces	4.25 pouces	6.77 x 4.25 x 1.34 inches								Your library	French	French		[2070329038]	2070329038, 9782070329038		102	Miscellany of philosophy > Philosophy > Philosophy and Psychology	1	Amazon.fr	[2006-08-09]		1370343
5495970	Notions de philosophie	1	Kambouchner, Denis				Gallimard (1995), Poche	1995		4			Notions de philosophie par Denis Kambouchner (1995)	6.69 inches	0.57 livres (poids)	6.69 pouces	1.02 pouces	4.25 pouces	6.69 x 4.25 x 1.02 inches								Your library	French	French		[2070327612]	2070327612, 9782070327614		102	Miscellany of philosophy > Philosophy > Philosophy and Psychology	1	Amazon.fr	[2006-08-09]		1370343
5495972	Le Nouveau dictionnaire des auteurs de tous les temps et de tous les pays, tome 1 : de A à F	1	Laffont, Robert				Robert Laffont (1993), Edition: Nouv. éd. actualisée, Poche	1993		4			Le Nouveau dictionnaire des auteurs de tous les temps et de tous les pays, tome 1 : de A à F par Robert Laffont (1993)	1166 p.; 7.8 inches	1.46 livres (poids)	7.8 pouces	1.34 pouces	5.28 pouces	7.8 x 5.28 x 1.34 inches	1166							Your library	French	French		[2221077164]	2221077164, 9782221077160		928	Biography > History and Geography > Of Literature 	1	Amazon.fr	[2006-08-09]		11732248
5495973	Le Nouveau dictionnaire des auteurs de tous les temps et de tous les pays, tome 2 : de G à M	1	Laffont, Robert				Robert Laffont (1993), Edition: Nouv. éd. actualisée, Poche	1993		4			Le Nouveau dictionnaire des auteurs de tous les temps et de tous les pays, tome 2 : de G à M par Robert Laffont (1993)	2280 p.; 7.8 inches	0.97 livres (poids)	7.8 pouces	1.34 pouces	5.2 pouces	7.8 x 5.2 x 1.34 inches	2280							Your library	French	French		[2221077172]	2221077172, 9782221077177		928	Biography > History and Geography > Of Literature 	1	Amazon.fr	[2006-08-09]		1370345
5495976	Le Nouveau dictionnaire des auteurs de tous les temps et de tous les pays, tome 3 : de N à Z	1	Laffont, Robert				Robert Laffont (1993), Edition: Nouv. éd. actualisée, Poche	1993		4			Le Nouveau dictionnaire des auteurs de tous les temps et de tous les pays, tome 3 : de N à Z par Robert Laffont (1993)	7.56 inches	1.46 livres (poids)	7.56 pouces	1.34 pouces	5.2 pouces	7.56 x 5.2 x 1.34 inches								Your library	French	French		[2221077180]	2221077180, 9782221077184		809	By Topic > Literature > Specific Topics in Literary Theory	1	Amazon.fr	[2006-08-09]		11732254
5495977	Nouvelles Chroniques de San Francisco, tome 2	1	Maupin, Armistead				Editions 10/18 (2000), Poche	2000		3			Nouvelles Chroniques de San Francisco, tome 2 par Armistead Maupin (2000)	378 p.; 7 inches	0.25 livres (poids)	7 pouces	1 pouce	4.2 pouces	7 x 4.2 x 1 inches	378							Your library	French	French	PS3563.A878M67	[226402996X]	226402996X, 9782264029966	City and town life > California > San Francisco > Fiction|City and town life > Fiction|Humorous Stories|Humorous stories|San Francisco (Calif.) > Fiction|humorous stories	813.54	20th Century > American Fiction > American literature > Later 20th Century 1945- > Literature	1	Amazon.fr	[2006-08-09]		30360
5495979	Oeuvre poétique, 1925-1965	1	Borges, Jorge Luis				Gallimard (1985), Poche	1985		4			Oeuvre poétique, 1925-1965 par Jorge Luis Borges (1985)	218 p.; 6.69 inches	0.4 livres (poids)	6.69 pouces	0.55 pouces	4.17 pouces	6.69 x 4.17 x 0.55 inches	218							Your library	French	French		[2070322920]	2070322920, 9782070322923		868	Authors, Spanish and Spanish miscellany > Literature > Spanish and Portuguese Literature	1	Amazon.fr	[2006-08-09]		3451787
5495980	Oeuvres completes	1	Rimbaud				Lattès (1992), Reliure inconnue	1992		5			Oeuvres completes par Rimbaud (1992)														Your library	French	French	PQ2387.R5A28	[2709605988]	2709605988, 9782709605984	Poets, French > 19th century > Correspondence|Poets, French > Correspondence|Rimbaud, Arthur, 1854-1891 > Correspondence|Rimbaud, Arthur, 1854-1891 > Translations into English	841.8	French literature > French poetry > Later 19th century, 1848-1900 > Literature	1	Amazon.fr	[2006-08-09]		3553
5495987	Petit traité invitant à la découverte de l'art subtil du go	1	Pérec, Georges				Christian Bourgois (1986), Broché	1986		3			Petit traité invitant à la découverte de l'art subtil du go par Georges Pérec (1986)	146 p.; 7.87 inches	0.35 livres (poids)	7.87 pouces	0.39 pouces	4.72 pouces	7.87 x 4.72 x 0.39 inches	146							Your library	French	French		[2267004429]	2267004429, 9782267004427		794	Amusements and Recreation > Arts And Leisure > Games Of Skill	1	Amazon.fr	[2006-08-09]		1370350
5495989	Philosophie et mystique du nombre	1	Ghyka, Matila C. (Matila Costiescu)				Payot (2006), Broché	2006		4			Philosophie et mystique du nombre par Matila C. (Matila Costiescu) Ghyka (2006)	284 p.; 9.06 inches	0.83 livres (poids)	9.06 pouces	0.79 pouces	5.51 pouces	9.06 x 5.51 x 0.79 inches	284							Your library	French	French		[222888166X]	222888166X, 9782228881661				1	Amazon.fr	[2006-08-09]		1370351
5495991	Le plaisir de souffrir	1	de, Botton Alain				Pocket (1999), Poche	1999		4			Le plaisir de souffrir par Botton Alain de (1999)	382 p.; 6.61 inches	0.44 livres (poids)	6.61 pouces	0.71 pouces	4.57 pouces	6.61 x 4.57 x 0.71 inches	382							Your library	French	Dutch	PR6054.E1324R6	[2266071653]	2266071653, 9782266071659	Love stories	823.914	1945-1999 > 20th Century > English fiction > English literature > Literature > Modern Period	1	Amazon.fr	[2006-08-09]		5065
5495993	Plateforme	1	Houellebecq, Michel				Editions Flammarion (2001), Broché	2001		4			Plateforme par Michel Houellebecq (2001)	369 p.; 8.11 inches	0.84 livres (poids)	8.11 pouces	1.02 pouces	5.28 pouces	8.11 x 5.28 x 1.02 inches	369							Your library	French	French	PQ2668.O77P5313	[2080682377]	2080682377, 9782080682376	France > Social life and customs > 20th century > Fiction|Humorous stories|Package tours > Fiction|Sex tourism > Fiction|Thailand > Social conditions > 1986- > Fiction	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-08-09]		57957
